Options:
Model:                           MultiState
Tree File Name:                  /panfs/panasas01/arch/sp16194/terminology-anc-state/data/utoaztecan.bttrees
Data File Name:                  /panfs/panasas01/arch/sp16194/terminology-anc-state/data/utoaztecan.btdata
Log File Name:                   /panfs/panasas01/arch/sp16194/terminology-anc-state/bt-output/utoaztecan/05-Sep-2017-16_52.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            682805300
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      1000000000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   /panfs/panasas01/arch/sp16194/terminology-anc-state/bt-output/utoaztecan/05-Sep-2017-16_52.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     12
Base frequency (PI's):           None
Character Symbols:               1,3,4,5
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    q13                          RJ MCMC
    q14                          RJ MCMC
    q15                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q35                          RJ MCMC
    q41                          RJ MCMC
    q43                          RJ MCMC
    q45                          RJ MCMC
    q51                          RJ MCMC
    q53                          RJ MCMC
    q54                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - exp 10.00 
Tree Information
     Trees:                      1000
     Taxa:                       22
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	q13	q14	q15	q31	q34	q35	q41	q43	q45	q51	q53	q54	Root P(1)	Root P(3)	Root P(4)	Root P(5)	
269500000	-18.111593	792	1	4	'Z 0 0 0 0 0 0 0 0 Z Z Z 	0.000000	8.778500	8.778500	8.778500	8.778500	8.778500	8.778500	8.778500	8.778500	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
269550000	-15.082312	238	1	4	'Z 0 0 0 0 Z 0 0 0 0 Z Z 	0.000000	23.660135	23.660135	23.660135	23.660135	0.000000	23.660135	23.660135	23.660135	23.660135	0.000000	0.000000	0.000016	0.000006	0.999978	0.000000	
269600000	-13.831541	520	1	3	'0 0 0 0 Z Z 0 0 0 0 Z 0 	31.932212	31.932212	31.932212	31.932212	0.000000	0.000000	31.932212	31.932212	31.932212	31.932212	0.000000	31.932212	0.000435	0.000000	0.998553	0.001013	
269650000	-14.275382	536	1	5	'Z 0 Z Z 0 Z 0 0 0 Z 0 0 	0.000000	28.163439	0.000000	0.000000	28.163439	0.000000	28.163439	28.163439	28.163439	0.000000	28.163439	28.163439	0.000019	0.000014	0.998644	0.001323	
269700000	-14.197257	306	1	5	'Z 0 0 Z Z Z 0 0 0 Z 0 0 	0.000000	28.652896	28.652896	0.000000	0.000000	0.000000	28.652896	28.652896	28.652896	0.000000	28.652896	28.652896	0.000137	0.000000	0.997748	0.002115	
269750000	-15.211735	828	1	7	'Z 0 Z Z Z Z 0 0 0 0 Z Z 	0.000000	15.852849	0.000000	0.000000	0.000000	0.000000	15.852849	15.852849	15.852849	15.852849	0.000000	0.000000	0.000004	0.000000	0.999996	0.000000	
269800000	-13.866607	243	1	3	'0 0 0 0 Z Z 0 0 0 0 0 Z 	40.346017	40.346017	40.346017	40.346017	0.000000	0.000000	40.346017	40.346017	40.346017	40.346017	40.346017	0.000000	0.000181	0.000000	0.999819	0.000000	
269850000	-15.183807	557	1	1	'0 0 0 0 0 0 0 0 0 Z 0 0 	25.221289	25.221289	25.221289	25.221289	25.221289	25.221289	25.221289	25.221289	25.221289	0.000000	25.221289	25.221289	0.000022	0.000013	0.999038	0.000927	
269900000	-14.393052	119	1	4	'Z Z Z 0 0 0 0 0 0 0 0 Z 	0.000000	0.000000	0.000000	32.389347	32.389347	32.389347	32.389347	32.389347	32.389347	32.389347	32.389347	0.000000	0.000000	0.000000	1.000000	0.000000	
269950000	-13.370653	744	1	4	'0 0 0 0 Z Z 0 0 0 0 Z Z 	44.084406	44.084406	44.084406	44.084406	0.000000	0.000000	44.084406	44.084406	44.084406	44.084406	0.000000	0.000000	0.000072	0.000000	0.999927	0.000000	
270000000	-16.083312	850	1	5	'0 0 0 0 Z Z 0 0 0 Z Z Z 	14.013112	14.013112	14.013112	14.013112	0.000000	0.000000	14.013112	14.013112	14.013112	0.000000	0.000000	0.000000	0.000020	0.000000	0.999980	0.000000	
270050000	-13.424352	320	1	4	'0 Z Z Z 0 0 0 0 0 Z 0 0 	47.942328	0.000000	0.000000	0.000000	47.942328	47.942328	47.942328	47.942328	47.942328	0.000000	47.942328	47.942328	0.000000	0.000003	0.999995	0.000003	
270100000	-15.138855	896	1	5	'Z 0 Z Z 0 Z 0 0 0 0 Z 0 	0.000000	27.952363	0.000000	0.000000	27.952363	0.000000	27.952363	27.952363	27.952363	27.952363	0.000000	27.952363	0.000010	0.000010	0.999264	0.000715	
270150000	-13.057382	871	1	2	'Z Z 0 0 0 0 0 0 0 0 0 0 	0.000000	0.000000	64.091486	64.091486	64.091486	64.091486	64.091486	64.091486	64.091486	64.091486	64.091486	64.091486	0.000000	0.000073	0.998523	0.001404	
270200000	-18.120987	332	1	6	'Z Z Z 0 0 Z 0 0 0 0 Z Z 	0.000000	0.000000	0.000000	11.000048	11.000048	0.000000	11.000048	11.000048	11.000048	11.000048	0.000000	0.000000	0.000000	0.000001	0.999999	0.000000	
270250000	-12.502246	386	1	1	'0 0 0 0 0 Z 0 0 0 0 0 0 	69.727056	69.727056	69.727056	69.727056	69.727056	0.000000	69.727056	69.727056	69.727056	69.727056	69.727056	69.727056	0.000420	0.000048	0.993297	0.006234	
270300000	-14.944980	980	1	2	'0 0 Z 0 0 Z 0 0 0 0 0 0 	33.761423	33.761423	0.000000	33.761423	33.761423	0.000000	33.761423	33.761423	33.761423	33.761423	33.761423	33.761423	0.000001	0.000001	0.988932	0.011067	
270350000	-13.077680	548	1	4	'0 0 0 Z Z Z 0 0 0 0 0 Z 	41.828922	41.828922	41.828922	0.000000	0.000000	0.000000	41.828922	41.828922	41.828922	41.828922	41.828922	0.000000	0.000231	0.000000	0.999769	0.000000	
270400000	-16.042375	909	1	6	'Z 0 0 Z Z Z 0 0 0 Z 0 Z 	0.000000	19.918188	19.918188	0.000000	0.000000	0.000000	19.918188	19.918188	19.918188	0.000000	19.918188	0.000000	0.000004	0.000000	0.999996	0.000000	
270450000	-14.789217	306	1	5	'0 Z Z Z Z 0 0 0 0 Z 0 0 	22.543275	0.000000	0.000000	0.000000	0.000000	22.543275	22.543275	22.543275	22.543275	0.000000	22.543275	22.543275	0.000000	0.000000	0.998343	0.001657	
270500000	-13.065525	533	1	2	'0 0 0 0 0 0 0 0 0 0 Z Z 	54.977890	54.977890	54.977890	54.977890	54.977890	54.977890	54.977890	54.977890	54.977890	54.977890	0.000000	0.000000	0.000077	0.000036	0.999888	0.000000	
270550000	-15.686587	916	1	4	'0 0 0 0 Z Z 0 0 0 0 Z Z 	25.326341	25.326341	25.326341	25.326341	0.000000	0.000000	25.326341	25.326341	25.326341	25.326341	0.000000	0.000000	0.000004	0.000000	0.999996	0.000000	
270600000	-13.824641	593	1	5	'Z Z 0 0 0 Z 0 0 0 0 Z Z 	0.000000	0.000000	55.732460	55.732460	55.732460	0.000000	55.732460	55.732460	55.732460	55.732460	0.000000	0.000000	0.000000	0.000008	0.999992	0.000000	
270650000	-15.680855	243	1	6	'0 Z Z Z Z Z 0 0 0 0 Z 0 	18.968933	0.000000	0.000000	0.000000	0.000000	0.000000	18.968933	18.968933	18.968933	18.968933	0.000000	18.968933	0.000000	0.000000	0.998090	0.001910	
270700000	-13.527358	610	1	4	'Z 0 Z 0 Z 0 0 0 0 Z 0 0 	0.000000	42.428726	0.000000	42.428726	0.000000	42.428726	42.428726	42.428726	42.428726	0.000000	42.428726	42.428726	0.000021	0.000000	0.999728	0.000252	
270750000	-15.269002	232	1	7	'Z Z Z 0 Z Z 0 0 0 0 Z Z 	0.000000	0.000000	0.000000	25.003532	0.000000	0.000000	25.003532	25.003532	25.003532	25.003532	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
270800000	-12.360786	952	1	3	'0 Z Z 0 0 0 0 0 0 0 0 Z 	89.584344	0.000000	0.000000	89.584344	89.584344	89.584344	89.584344	89.584344	89.584344	89.584344	89.584344	0.000000	0.000000	0.000089	0.999911	0.000000	
270850000	-14.795323	263	1	3	'0 0 0 0 Z Z 0 0 0 0 Z 0 	18.244138	18.244138	18.244138	18.244138	0.000000	0.000000	18.244138	18.244138	18.244138	18.244138	0.000000	18.244138	0.000026	0.000000	0.999246	0.000727	
270900000	-13.195551	820	1	4	'0 Z 0 Z Z Z 0 0 0 0 0 0 	38.256288	0.000000	38.256288	0.000000	0.000000	0.000000	38.256288	38.256288	38.256288	38.256288	38.256288	38.256288	0.000000	0.000000	0.999999	0.000001	
270950000	-17.773749	236	2	3	'0 0 Z 1 1 Z 0 0 0 0 1 Z 	8.909552	8.909552	0.000000	2.500890	2.500890	0.000000	8.909552	8.909552	8.909552	8.909552	2.500890	0.000000	0.000002	0.000000	0.999998	0.000000	
271000000	-13.541357	345	1	4	'Z 0 Z Z 0 0 0 0 0 Z 0 0 	0.000000	51.971715	0.000000	0.000000	51.971715	51.971715	51.971715	51.971715	51.971715	0.000000	51.971715	51.971715	0.000017	0.000057	0.997534	0.002392	
271050000	-20.336289	273	1	4	'Z Z Z 0 0 0 Z 0 0 0 0 0 	0.000000	0.000000	0.000000	22.833861	22.833861	22.833861	0.000000	22.833861	22.833861	22.833861	22.833861	22.833861	0.000000	0.000041	0.994722	0.005237	
271100000	-13.501343	97	1	4	'0 Z Z 0 Z 0 0 0 0 0 0 Z 	38.380134	0.000000	0.000000	38.380134	0.000000	38.380134	38.380134	38.380134	38.380134	38.380134	38.380134	0.000000	0.000000	0.000000	1.000000	0.000000	
271150000	-15.259800	513	1	5	'Z 0 0 Z 0 Z 0 0 0 0 Z Z 	0.000000	19.488239	19.488239	0.000000	19.488239	0.000000	19.488239	19.488239	19.488239	19.488239	0.000000	0.000000	0.000001	0.000000	0.999999	0.000000	
271200000	-13.985651	166	1	3	'0 0 0 0 Z Z 0 0 0 0 Z 0 	30.970129	30.970129	30.970129	30.970129	0.000000	0.000000	30.970129	30.970129	30.970129	30.970129	0.000000	30.970129	0.000007	0.000000	0.999987	0.000007	
271250000	-14.094966	757	1	4	'Z Z Z 0 0 0 0 0 0 0 Z 0 	0.000000	0.000000	0.000000	42.518430	42.518430	42.518430	42.518430	42.518430	42.518430	42.518430	0.000000	42.518430	0.000000	0.000001	0.999975	0.000024	
271300000	-14.308510	291	1	3	'0 0 0 0 Z 0 0 0 0 Z 0 Z 	30.908856	30.908856	30.908856	30.908856	0.000000	30.908856	30.908856	30.908856	30.908856	0.000000	30.908856	0.000000	0.000011	0.000000	0.999989	0.000000	
271350000	-14.681057	173	1	5	'Z 0 Z Z Z 0 0 0 0 0 Z 0 	0.000000	24.149692	0.000000	0.000000	0.000000	24.149692	24.149692	24.149692	24.149692	24.149692	0.000000	24.149692	0.000002	0.000000	0.999097	0.000901	
271400000	-16.717274	997	1	6	'0 Z Z Z 0 Z 0 0 0 Z Z 0 	12.771836	0.000000	0.000000	0.000000	12.771836	0.000000	12.771836	12.771836	12.771836	0.000000	0.000000	12.771836	0.000000	0.000003	0.998663	0.001335	
271450000	-15.027058	160	1	3	'Z 0 0 0 0 0 0 0 0 Z 0 Z 	0.000000	31.069982	31.069982	31.069982	31.069982	31.069982	31.069982	31.069982	31.069982	0.000000	31.069982	0.000000	0.000000	0.000000	0.999999	0.000000	
271500000	-15.925379	955	1	3	'Z Z Z 0 0 0 0 0 0 0 0 0 	0.000000	0.000000	0.000000	14.711372	14.711372	14.711372	14.711372	14.711372	14.711372	14.711372	14.711372	14.711372	0.000000	0.000000	0.999999	0.000000	
271550000	-13.447957	726	1	4	'0 0 Z 0 Z Z 0 0 0 0 Z 0 	36.804131	36.804131	0.000000	36.804131	0.000000	0.000000	36.804131	36.804131	36.804131	36.804131	0.000000	36.804131	0.000038	0.000000	0.999924	0.000038	
271600000	-16.776105	123	2	6	'Z Z Z Z Z 0 1 0 0 0 0 Z 	0.000000	0.000000	0.000000	0.000000	0.000000	23.170064	3.159553	23.170064	23.170064	23.170064	23.170064	0.000000	0.000000	0.000000	1.000000	0.000000	
271650000	-13.340677	516	1	4	'0 Z Z 0 0 Z 0 0 0 Z 0 0 	47.582380	0.000000	0.000000	47.582380	47.582380	0.000000	47.582380	47.582380	47.582380	0.000000	47.582380	47.582380	0.000000	0.000030	0.999103	0.000868	
271700000	-13.930721	320	1	5	'0 Z Z Z Z 0 0 0 0 Z 0 0 	37.956325	0.000000	0.000000	0.000000	0.000000	37.956325	37.956325	37.956325	37.956325	0.000000	37.956325	37.956325	0.000000	0.000000	0.999999	0.000001	
271750000	-14.702542	586	1	3	'0 0 0 Z 0 Z 0 0 0 0 0 Z 	34.129757	34.129757	34.129757	0.000000	34.129757	0.000000	34.129757	34.129757	34.129757	34.129757	34.129757	0.000000	0.000070	0.000009	0.999921	0.000000	
271800000	-15.337060	199	1	4	'0 0 0 Z Z Z 0 0 0 0 Z 0 	20.598357	20.598357	20.598357	0.000000	0.000000	0.000000	20.598357	20.598357	20.598357	20.598357	0.000000	20.598357	0.000024	0.000000	0.998983	0.000992	
271850000	-14.284878	503	1	4	'Z 0 0 Z Z Z 0 0 0 0 0 0 	0.000000	37.104813	37.104813	0.000000	0.000000	0.000000	37.104813	37.104813	37.104813	37.104813	37.104813	37.104813	0.000025	0.000000	0.999590	0.000385	
271900000	-14.005705	412	1	3	'0 Z 0 0 Z 0 0 0 0 Z 0 0 	31.204135	0.000000	31.204135	31.204135	0.000000	31.204135	31.204135	31.204135	31.204135	0.000000	31.204135	31.204135	0.000000	0.000000	0.999966	0.000034	
271950000	-15.344600	483	1	6	'0 Z 0 Z Z Z 0 0 0 Z Z 0 	21.312127	0.000000	21.312127	0.000000	0.000000	0.000000	21.312127	21.312127	21.312127	0.000000	0.000000	21.312127	0.000000	0.000000	0.999663	0.000337	
272000000	-13.684161	491	1	3	'0 Z Z 0 0 0 0 0 0 0 0 Z 	43.920809	0.000000	0.000000	43.920809	43.920809	43.920809	43.920809	43.920809	43.920809	43.920809	43.920809	0.000000	0.000000	0.000049	0.999951	0.000000	
272050000	-12.347665	193	1	6	'Z Z Z Z 0 0 0 0 0 0 Z Z 	0.000000	0.000000	0.000000	0.000000	95.642831	95.642831	95.642831	95.642831	95.642831	95.642831	0.000000	0.000000	0.000000	0.000131	0.999869	0.000000	
272100000	-12.286235	304	1	4	'Z 0 0 Z Z 0 0 0 0 0 Z 0 	0.000000	82.223332	82.223332	0.000000	0.000000	82.223332	82.223332	82.223332	82.223332	82.223332	0.000000	82.223332	0.000446	0.000000	0.995875	0.003680	
272150000	-14.401200	123	1	3	'Z 0 0 Z 0 0 0 0 0 0 0 Z 	0.000000	28.493352	28.493352	0.000000	28.493352	28.493352	28.493352	28.493352	28.493352	28.493352	28.493352	0.000000	0.000055	0.000021	0.999925	0.000000	
272200000	-16.547006	757	1	3	'0 Z 0 Z 0 Z 0 0 0 0 0 0 	16.728271	0.000000	16.728271	0.000000	16.728271	0.000000	16.728271	16.728271	16.728271	16.728271	16.728271	16.728271	0.000000	0.000000	0.999992	0.000008	
272250000	-16.732170	627	1	1	'0 0 0 0 0 0 0 0 0 Z 0 0 	12.821562	12.821562	12.821562	12.821562	12.821562	12.821562	12.821562	12.821562	12.821562	0.000000	12.821562	12.821562	0.000011	0.000005	0.998672	0.001312	
272300000	-13.217430	782	1	5	'0 0 Z Z 0 0 0 0 0 Z Z Z 	57.549037	57.549037	0.000000	0.000000	57.549037	57.549037	57.549037	57.549037	57.549037	0.000000	0.000000	0.000000	0.000030	0.000045	0.999926	0.000000	
272350000	-15.195435	538	1	6	'Z Z Z 0 Z 0 0 0 0 Z Z 0 	0.000000	0.000000	0.000000	21.491805	0.000000	21.491805	21.491805	21.491805	21.491805	0.000000	0.000000	21.491805	0.000000	0.000000	0.999695	0.000305	
272400000	-13.183381	186	1	6	'0 0 Z Z Z Z 0 0 0 Z 0 Z 	42.775817	42.775817	0.000000	0.000000	0.000000	0.000000	42.775817	42.775817	42.775817	0.000000	42.775817	0.000000	0.000022	0.000000	0.999978	0.000000	
272450000	-13.046702	321	1	2	'0 0 0 0 0 0 0 0 0 0 Z Z 	63.717946	63.717946	63.717946	63.717946	63.717946	63.717946	63.717946	63.717946	63.717946	63.717946	0.000000	0.000000	0.000435	0.000135	0.999430	0.000000	
272500000	-13.602841	599	1	6	'Z Z 0 Z Z 0 0 0 0 Z 0 Z 	0.000000	0.000000	47.661550	0.000000	0.000000	47.661550	47.661550	47.661550	47.661550	0.000000	47.661550	0.000000	0.000000	0.000000	1.000000	0.000000	
272550000	-13.435998	550	1	4	'Z 0 0 Z 0 Z 0 0 0 0 Z 0 	0.000000	51.168940	51.168940	0.000000	51.168940	0.000000	51.168940	51.168940	51.168940	51.168940	0.000000	51.168940	0.000209	0.000036	0.994840	0.004915	
272600000	-13.268281	954	1	4	'0 0 0 Z Z Z 0 0 0 0 0 Z 	46.094091	46.094091	46.094091	0.000000	0.000000	0.000000	46.094091	46.094091	46.094091	46.094091	46.094091	0.000000	0.000124	0.000000	0.999875	0.000000	
272650000	-15.691750	550	1	8	'Z Z Z Z Z Z 0 0 0 0 Z Z 	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	19.799738	19.799738	19.799738	19.799738	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
272700000	-13.275307	979	1	4	'Z Z Z 0 0 0 0 0 0 0 0 Z 	0.000000	0.000000	0.000000	40.777296	40.777296	40.777296	40.777296	40.777296	40.777296	40.777296	40.777296	0.000000	0.000000	0.000035	0.999965	0.000000	
272750000	-13.611172	977	1	4	'Z 0 0 0 0 0 0 0 0 Z Z Z 	0.000000	37.022943	37.022943	37.022943	37.022943	37.022943	37.022943	37.022943	37.022943	0.000000	0.000000	0.000000	0.000144	0.000080	0.999776	0.000000	
272800000	-15.960734	419	1	5	'0 0 Z Z 0 Z 0 0 0 Z 0 Z 	19.953572	19.953572	0.000000	0.000000	19.953572	0.000000	19.953572	19.953572	19.953572	0.000000	19.953572	0.000000	0.000003	0.000003	0.999994	0.000000	
272850000	-15.162322	725	1	5	'Z Z Z Z 0 0 0 0 0 0 0 Z 	0.000000	0.000000	0.000000	0.000000	20.834825	20.834825	20.834825	20.834825	20.834825	20.834825	20.834825	0.000000	0.000000	0.000000	1.000000	0.000000	
272900000	-13.924400	811	1	6	'0 Z Z Z Z 0 0 0 0 Z 0 Z 	37.425709	0.000000	0.000000	0.000000	0.000000	37.425709	37.425709	37.425709	37.425709	0.000000	37.425709	0.000000	0.000000	0.000000	1.000000	0.000000	
272950000	-14.367598	652	1	3	'Z Z 0 0 0 0 0 0 0 0 0 Z 	0.000000	0.000000	27.780331	27.780331	27.780331	27.780331	27.780331	27.780331	27.780331	27.780331	27.780331	0.000000	0.000000	0.000018	0.999982	0.000000	
273000000	-14.515674	359	1	4	'Z 0 Z Z Z 0 0 0 0 0 0 0 	0.000000	29.075386	0.000000	0.000000	0.000000	29.075386	29.075386	29.075386	29.075386	29.075386	29.075386	29.075386	0.000037	0.000000	0.999926	0.000037	
273050000	-13.598308	464	1	4	'Z Z Z 0 0 0 0 0 0 0 Z 0 	0.000000	0.000000	0.000000	36.359225	36.359225	36.359225	36.359225	36.359225	36.359225	36.359225	0.000000	36.359225	0.000000	0.000013	0.999820	0.000167	
273100000	-17.759748	823	1	4	'0 Z 0 0 0 0 0 0 0 Z Z Z 	7.427711	0.000000	7.427711	7.427711	7.427711	7.427711	7.427711	7.427711	7.427711	0.000000	0.000000	0.000000	0.000000	0.000001	0.999999	0.000000	
273150000	-16.702470	731	1	2	'0 0 0 0 0 Z 0 0 0 0 Z 0 	18.005938	18.005938	18.005938	18.005938	18.005938	0.000000	18.005938	18.005938	18.005938	18.005938	0.000000	18.005938	0.000033	0.000009	0.998037	0.001921	
273200000	-13.134509	259	1	4	'Z Z Z 0 0 0 0 0 0 Z 0 0 	0.000000	0.000000	0.000000	48.330734	48.330734	48.330734	48.330734	48.330734	48.330734	0.000000	48.330734	48.330734	0.000000	0.000035	0.999365	0.000600	
273250000	-14.372481	871	1	4	'0 0 0 Z 0 Z 0 0 0 Z Z 0 	34.682914	34.682914	34.682914	0.000000	34.682914	0.000000	34.682914	34.682914	34.682914	0.000000	0.000000	34.682914	0.000085	0.000012	0.999315	0.000588	
273300000	-15.062732	340	1	6	'0 0 Z Z Z 0 0 0 0 Z Z Z 	28.148942	28.148942	0.000000	0.000000	0.000000	28.148942	28.148942	28.148942	28.148942	0.000000	0.000000	0.000000	0.000006	0.000000	0.999994	0.000000	
273350000	-14.078702	957	1	2	'0 0 0 0 0 Z 0 0 0 0 Z 0 	38.467366	38.467366	38.467366	38.467366	38.467366	0.000000	38.467366	38.467366	38.467366	38.467366	0.000000	38.467366	0.000121	0.000024	0.997920	0.001935	
273400000	-15.253097	145	1	3	'0 0 Z Z 0 0 0 0 0 Z 0 0 	19.092050	19.092050	0.000000	0.000000	19.092050	19.092050	19.092050	19.092050	19.092050	0.000000	19.092050	19.092050	0.000003	0.000014	0.998563	0.001420	
273450000	-20.762514	715	1	4	'Z 0 0 Z 0 0 0 0 0 Z Z 0 	0.000000	4.381591	4.381591	0.000000	4.381591	4.381591	4.381591	4.381591	4.381591	0.000000	0.000000	4.381591	0.000007	0.000000	0.999882	0.000110	
273500000	-15.994963	411	1	4	'Z 0 0 Z 0 Z 0 0 0 0 Z 0 	0.000000	16.298020	16.298020	0.000000	16.298020	0.000000	16.298020	16.298020	16.298020	16.298020	0.000000	16.298020	0.000009	0.000000	0.999725	0.000266	
273550000	-16.474950	902	1	2	'Z Z 0 0 0 0 0 0 0 0 0 0 	0.000000	0.000000	11.424190	11.424190	11.424190	11.424190	11.424190	11.424190	11.424190	11.424190	11.424190	11.424190	0.000000	0.000006	0.999047	0.000946	
273600000	-15.051969	754	1	5	'0 0 Z 0 Z Z 0 0 0 Z 0 Z 	23.232417	23.232417	0.000000	23.232417	0.000000	0.000000	23.232417	23.232417	23.232417	0.000000	23.232417	0.000000	0.000006	0.000000	0.999994	0.000000	
273650000	-15.284707	262	1	6	'Z 0 Z Z 0 Z 0 0 0 Z Z 0 	0.000000	18.391564	0.000000	0.000000	18.391564	0.000000	18.391564	18.391564	18.391564	0.000000	0.000000	18.391564	0.000004	0.000004	0.998211	0.001782	
273700000	-12.563340	544	1	3	'0 0 Z 0 0 Z 0 0 0 0 Z 0 	51.688386	51.688386	0.000000	51.688386	51.688386	0.000000	51.688386	51.688386	51.688386	51.688386	0.000000	51.688386	0.000175	0.000175	0.999312	0.000339	
273750000	-14.504209	241	1	4	'0 0 Z 0 Z 0 0 0 0 Z 0 Z 	31.043376	31.043376	0.000000	31.043376	0.000000	31.043376	31.043376	31.043376	31.043376	0.000000	31.043376	0.000000	0.000006	0.000000	0.999994	0.000000	
273800000	-14.514161	465	1	3	'0 0 Z 0 0 Z 0 0 0 0 Z 0 	28.431589	28.431589	0.000000	28.431589	28.431589	0.000000	28.431589	28.431589	28.431589	28.431589	0.000000	28.431589	0.000007	0.000007	0.999210	0.000776	
273850000	-14.189617	72	1	4	'0 0 0 0 Z 0 0 0 0 Z Z Z 	38.082456	38.082456	38.082456	38.082456	0.000000	38.082456	38.082456	38.082456	38.082456	0.000000	0.000000	0.000000	0.001063	0.000000	0.998937	0.000000	
273900000	-14.990491	834	1	5	'Z Z 0 Z Z 0 0 0 0 0 0 Z 	0.000000	0.000000	25.983433	0.000000	0.000000	25.983433	25.983433	25.983433	25.983433	25.983433	25.983433	0.000000	0.000000	0.000000	1.000000	0.000000	
273950000	-13.210233	537	2	1	'0 Z 0 0 0 0 0 0 1 1 1 1 	40.083124	0.000000	40.083124	40.083124	40.083124	40.083124	40.083124	40.083124	46.438646	46.438646	46.438646	46.438646	0.000000	0.000015	0.999557	0.000428	
274000000	-13.646919	37	1	5	'0 0 Z 0 0 Z 0 0 0 Z Z Z 	46.287024	46.287024	0.000000	46.287024	46.287024	0.000000	46.287024	46.287024	46.287024	0.000000	0.000000	0.000000	0.000019	0.000019	0.999962	0.000000	
274050000	-13.321258	885	1	4	'Z Z 0 Z 0 Z 0 0 0 0 0 0 	0.000000	0.000000	38.376869	0.000000	38.376869	0.000000	38.376869	38.376869	38.376869	38.376869	38.376869	38.376869	0.000000	0.000022	0.997090	0.002887	
274100000	-14.640573	809	1	4	'0 0 0 Z 0 0 0 0 0 Z Z Z 	29.311949	29.311949	29.311949	0.000000	29.311949	29.311949	29.311949	29.311949	29.311949	0.000000	0.000000	0.000000	0.000047	0.000014	0.999940	0.000000	
274150000	-13.201832	323	1	2	'Z 0 0 0 0 0 0 0 0 0 Z 0 	0.000000	44.866755	44.866755	44.866755	44.866755	44.866755	44.866755	44.866755	44.866755	44.866755	0.000000	44.866755	0.000232	0.000095	0.994683	0.004989	
274200000	-15.063922	315	1	4	'Z 0 Z 0 0 Z 0 0 0 Z 0 0 	0.000000	23.706097	0.000000	23.706097	23.706097	0.000000	23.706097	23.706097	23.706097	0.000000	23.706097	23.706097	0.000006	0.000006	0.999465	0.000522	
274250000	-14.726445	435	1	4	'Z 0 Z 0 0 Z 0 0 0 0 Z 0 	0.000000	28.308086	0.000000	28.308086	28.308086	0.000000	28.308086	28.308086	28.308086	28.308086	0.000000	28.308086	0.000016	0.000016	0.999120	0.000848	
274300000	-14.442379	837	1	5	'0 Z 0 0 Z Z 0 0 0 Z 0 Z 	37.364194	0.000000	37.364194	37.364194	0.000000	0.000000	37.364194	37.364194	37.364194	0.000000	37.364194	0.000000	0.000000	0.000000	1.000000	0.000000	
274350000	-14.352583	870	1	2	'0 0 0 Z 0 0 0 0 0 0 0 Z 	26.009387	26.009387	26.009387	0.000000	26.009387	26.009387	26.009387	26.009387	26.009387	26.009387	26.009387	0.000000	0.000387	0.000024	0.999589	0.000001	
274400000	-12.961461	628	1	4	'Z 0 Z 0 0 0 0 0 0 Z 0 Z 	0.000000	49.722352	0.000000	49.722352	49.722352	49.722352	49.722352	49.722352	49.722352	0.000000	49.722352	0.000000	0.000001	0.000032	0.999967	0.000000	
274450000	-14.910610	169	1	4	'Z 0 Z 0 Z 0 0 0 0 0 0 Z 	0.000000	33.297456	0.000000	33.297456	0.000000	33.297456	33.297456	33.297456	33.297456	33.297456	33.297456	0.000000	0.000010	0.000000	0.999990	0.000000	
274500000	-14.878631	196	1	6	'Z Z Z Z Z 0 0 0 0 Z 0 0 	0.000000	0.000000	0.000000	0.000000	0.000000	18.156751	18.156751	18.156751	18.156751	0.000000	18.156751	18.156751	0.000000	0.000000	0.999224	0.000776	
274550000	-12.917722	199	1	6	'0 Z Z Z Z Z 0 0 0 0 0 Z 	57.211755	0.000000	0.000000	0.000000	0.000000	0.000000	57.211755	57.211755	57.211755	57.211755	57.211755	0.000000	0.000000	0.000000	1.000000	0.000000	
274600000	-12.220941	282	1	4	'Z 0 0 Z 0 0 0 0 0 Z Z 0 	0.000000	73.995319	73.995319	0.000000	73.995319	73.995319	73.995319	73.995319	73.995319	0.000000	0.000000	73.995319	0.001792	0.000087	0.995410	0.002711	
274650000	-15.001526	81	1	6	'Z Z Z 0 Z Z 0 0 0 0 0 Z 	0.000000	0.000000	0.000000	20.686454	0.000000	0.000000	20.686454	20.686454	20.686454	20.686454	20.686454	0.000000	0.000000	0.000000	1.000000	0.000000	
274700000	-14.082308	933	1	6	'Z Z Z 0 0 0 0 0 0 Z Z Z 	0.000000	0.000000	0.000000	38.916332	38.916332	38.916332	38.916332	38.916332	38.916332	0.000000	0.000000	0.000000	0.000000	0.000054	0.999946	0.000000	
